sat,image_index,subject,stim,response,confidence,correct,resp_rt,conf_rt,repeat,mnist_index
accuracy focus,117,21,1,1,4,1,0.632132958,0.294491083,0,7582
accuracy focus,117,21,1,1,4,1,0.736908917,0.20115075,1,7582
accuracy focus,117,22,1,7,4,0,0.819487084,0.651270666,0,7582
accuracy focus,117,22,1,7,4,0,1.17259975,1.021688458,1,7582
accuracy focus,117,23,1,2,1,0,0.889586041,0.234756041,0,7582
accuracy focus,117,23,1,7,2,0,0.864918084,0.279133,1,7582
accuracy focus,117,24,1,1,4,1,0.610781459,0.472573834,0,7582
accuracy focus,117,24,1,7,2,0,0.972618458,0.399635834,1,7582
accuracy focus,117,25,1,4,1,0,1.160820584,1.57510875,0,7582
accuracy focus,117,25,1,8,1,0,1.386563333,0.421528042,1,7582
accuracy focus,117,26,1,1,3,1,1.478866083,0.367225291,0,7582
accuracy focus,117,26,1,4,4,0,1.2771795,0.363255917,1,7582
accuracy focus,117,27,1,6,1,0,1.37155875,0.462306083,0,7582
accuracy focus,117,27,1,1,4,1,1.236323291,0.400251583,1,7582
accuracy focus,117,28,1,7,3,0,0.762537334,0.540443166,0,7582
accuracy focus,117,28,1,3,4,0,1.019926709,0.281136,1,7582
accuracy focus,117,29,1,1,3,1,0.788174125,0.277958084,0,7582
accuracy focus,117,29,1,1,4,1,0.583146625,0.392981542,1,7582
accuracy focus,117,30,1,1,4,1,0.81267725,0.420510708,0,7582
accuracy focus,117,30,1,1,4,1,0.617579334,0.287082375,1,7582
accuracy focus,117,31,1,7,2,0,1.022381042,0.489208,0,7582
accuracy focus,117,31,1,4,2,0,1.141299459,0.376783584,1,7582
accuracy focus,117,32,1,4,4,0,1.119661584,0.297485,0,7582
accuracy focus,117,32,1,3,3,0,1.370671125,0.761736709,1,7582
accuracy focus,117,33,1,1,4,1,0.75910525,0.746419208,0,7582
accuracy focus,117,33,1,1,3,1,0.876337542,1.081585917,1,7582
accuracy focus,117,34,1,1,3,1,0.637405792,0.410946792,0,7582
accuracy focus,117,34,1,1,4,1,1.041526167,0.745377584,1,7582
accuracy focus,117,35,1,6,4,0,1.278836084,0.416562958,0,7582
accuracy focus,117,35,1,1,1,1,1.404583917,0.423855792,1,7582
accuracy focus,117,36,1,1,3,1,2.218373084,0.638268417,0,7582
accuracy focus,117,36,1,4,1,0,1.079056875,0.409199542,1,7582
accuracy focus,117,37,1,1,1,1,0.999981791,0.952444083,0,7582
accuracy focus,117,37,1,2,1,0,6.67886525,0.710945834,1,7582
accuracy focus,117,38,1,1,1,1,1.919889083,0.772547666,0,7582
accuracy focus,117,38,1,1,2,1,1.72150275,0.57903025,1,7582
accuracy focus,117,39,1,7,2,0,0.739589917,0.315475375,0,7582
accuracy focus,117,39,1,7,2,0,1.842920292,0.229181667,1,7582
accuracy focus,117,40,1,1,4,1,0.71491375,0.275218208,0,7582
accuracy focus,117,40,1,1,4,1,0.66551,0.381720959,1,7582
accuracy focus,117,41,1,7,3,0,1.163346291,0.346186,0,7582
accuracy focus,117,41,1,1,2,1,1.42435925,0.249670042,1,7582
accuracy focus,117,42,1,7,4,0,0.716210833,0.123591834,0,7582
accuracy focus,117,42,1,7,4,0,1.109943625,0.266732,1,7582
accuracy focus,117,43,1,6,2,0,1.805206667,0.863443084,0,7582
accuracy focus,117,43,1,6,3,0,1.725397959,0.332040791,1,7582
accuracy focus,117,44,1,7,2,0,0.757190208,0.388021667,0,7582
accuracy focus,117,44,1,7,1,0,0.966297333,0.30827825,1,7582
accuracy focus,117,45,1,7,2,0,1.48470875,1.131850125,0,7582
accuracy focus,117,45,1,7,4,0,0.696276792,0.282456541,1,7582
accuracy focus,117,46,1,4,4,0,0.790618875,0.123514709,0,7582
accuracy focus,117,46,1,8,4,0,1.119222583,0.153638916,1,7582
accuracy focus,117,47,1,3,1,0,2.567993083,0.505364083,0,7582
accuracy focus,117,47,1,2,1,0,1.264001667,0.513495458,1,7582
accuracy focus,117,48,1,1,3,1,1.30113675,1.063435125,0,7582
accuracy focus,117,48,1,1,4,1,0.918000334,0.486721792,1,7582
accuracy focus,117,49,1,4,2,0,4.031166292,0.490709709,0,7582
accuracy focus,117,49,1,7,4,0,0.778423292,0.362505667,1,7582
accuracy focus,117,50,1,1,4,1,0.787451084,1.223937125,0,7582
accuracy focus,117,50,1,1,4,1,0.667848583,0.266602333,1,7582
accuracy focus,117,51,1,1,1,1,1.878059334,0.791774667,0,7582
accuracy focus,117,51,1,7,2,0,1.867002334,0.680944334,1,7582
accuracy focus,117,52,1,1,4,1,0.574249333,0.118596625,0,7582
accuracy focus,117,52,1,1,4,1,0.536799417,0.172728708,1,7582
accuracy focus,117,53,1,7,3,0,1.177276875,0.665564666,0,7582
accuracy focus,117,53,1,2,4,0,0.784529416,0.170387042,1,7582
accuracy focus,117,54,1,1,2,1,0.753067875,0.727506125,0,7582
accuracy focus,117,54,1,1,4,1,0.748879334,0.411458917,1,7582
accuracy focus,117,55,1,2,1,0,3.384832458,0.771543292,0,7582
accuracy focus,117,55,1,8,1,0,2.457981917,0.293674416,1,7582
accuracy focus,117,56,1,7,3,0,1.515913375,0.632768,0,7582
accuracy focus,117,56,1,1,1,1,0.888350333,0.240373375,1,7582
accuracy focus,117,57,1,1,4,1,1.961445917,0.297011708,0,7582
accuracy focus,117,57,1,1,3,1,0.887088042,0.327954916,1,7582
accuracy focus,117,58,1,6,4,0,1.399684792,0.151809708,0,7582
accuracy focus,117,58,1,8,4,0,0.816764667,0.154311375,1,7582
accuracy focus,117,59,1,7,2,0,0.926553375,1.2239455,0,7582
accuracy focus,117,59,1,7,2,0,0.716747667,0.379292,1,7582
accuracy focus,117,60,1,1,3,1,1.016202208,0.864586708,0,7582
accuracy focus,117,60,1,8,3,0,1.011482291,1.010943334,1,7582
accuracy focus,118,1,3,3,2,1,0.6551685,0.281395833,0,9763
accuracy focus,118,1,3,3,4,1,0.962747166,0.218160583,1,9763
accuracy focus,118,2,3,5,4,0,1.120849625,0.377672542,0,9763
accuracy focus,118,2,3,5,4,0,0.902310291,0.1561755,1,9763
accuracy focus,118,3,3,3,3,1,0.820998333,0.8095985,0,9763
accuracy focus,118,3,3,2,2,0,0.649059875,1.033988667,1,9763
accuracy focus,118,4,3,6,1,0,1.20198225,0.31461775,0,9763
accuracy focus,118,4,3,3,1,1,0.780036708,0.264369458,1,9763
accuracy focus,118,5,3,4,4,0,0.888943084,0.230326416,0,9763
accuracy focus,118,5,3,3,4,1,0.75598975,0.286700834,1,9763
accuracy focus,118,6,3,7,1,0,1.18132025,0.200328292,0,9763
accuracy focus,118,6,3,3,4,1,1.107372917,0.185053208,1,9763
accuracy focus,118,7,3,8,2,0,2.291655125,0.640751458,0,9763
accuracy focus,118,7,3,8,2,0,2.200080167,0.8729495,1,9763
accuracy focus,118,8,3,5,3,0,1.741081584,3.629963875,0,9763
accuracy focus,118,8,3,3,4,1,0.691920291,0.458102,1,9763
accuracy focus,118,9,3,3,3,1,1.363714375,0.469968667,0,9763
accuracy focus,118,9,3,3,2,1,0.944809542,1.499111417,1,9763
accuracy focus,118,10,3,8,3,0,1.304304708,0.871618583,0,9763
accuracy focus,118,10,3,7,4,0,0.8587305,0.343476042,1,9763
accuracy focus,118,11,3,3,4,1,0.766263792,0.355298125,0,9763
accuracy focus,118,11,3,3,4,1,0.5924225,0.218863083,1,9763
accuracy focus,118,12,3,3,4,1,0.78518575,0.155772167,0,9763
accuracy focus,118,12,3,6,4,0,0.837268291,0.298169166,1,9763
accuracy focus,118,13,3,3,4,1,0.915379916,0.132056709,0,9763
accuracy focus,118,13,3,2,4,0,0.72917,0.751072208,1,9763
accuracy focus,118,14,3,3,1,1,1.678017375,0.313951667,0,9763
accuracy focus,118,14,3,8,1,0,1.095485833,0.507359458,1,9763
accuracy focus,118,15,3,2,3,0,1.248110292,1.635321125,0,9763
accuracy focus,118,15,3,3,2,1,0.9639755,1.193662709,1,9763
accuracy focus,118,16,3,4,2,0,1.237186333,1.065047375,0,9763
accuracy focus,118,16,3,5,2,0,0.962040833,0.491937417,1,9763
accuracy focus,118,17,3,3,2,1,1.352377,0.329989542,0,9763
accuracy focus,118,17,3,3,3,1,0.803255667,0.760651083,1,9763
accuracy focus,118,18,3,1,1,0,1.483587417,0.976946291,0,9763
accuracy focus,118,18,3,6,2,0,0.659265875,0.281350125,1,9763
accuracy focus,118,19,3,3,1,1,0.779820417,0.494256084,0,9763
accuracy focus,118,19,3,3,3,1,0.556042625,0.548014708,1,9763
accuracy focus,118,20,3,8,4,0,0.838143791,0.179900125,0,9763
accuracy focus,118,20,3,8,4,0,0.694392417,0.139181542,1,9763
accuracy focus,118,21,3,6,4,0,2.508254833,0.233362791,0,9763
accuracy focus,118,21,3,8,2,0,2.203122458,0.527263166,1,9763
accuracy focus,118,22,3,6,2,0,1.282212834,1.114544084,0,9763
accuracy focus,118,22,3,3,4,1,0.91047775,0.547262084,1,9763
accuracy focus,118,23,3,7,2,0,2.251389042,0.680840208,0,9763
accuracy focus,118,23,3,1,1,0,0.790421458,0.620602875,1,9763
accuracy focus,118,24,3,3,4,1,1.010757792,0.35278875,0,9763
accuracy focus,118,24,3,3,4,1,0.941483375,0.35952125,1,9763
accuracy focus,118,25,3,5,3,0,0.789470667,1.253740167,0,9763
accuracy focus,118,25,3,3,1,1,1.391098667,0.4627075,1,9763
accuracy focus,118,26,3,5,3,0,1.758777125,0.576770417,0,9763
accuracy focus,118,26,3,3,4,1,1.090516125,0.12641475,1,9763
accuracy focus,118,27,3,6,3,0,1.363027584,0.704481459,0,9763
accuracy focus,118,27,3,8,2,0,1.271238541,0.84583925,1,9763
accuracy focus,118,28,3,8,4,0,0.900602834,0.375600583,0,9763
accuracy focus,118,28,3,6,2,0,1.716066333,0.618602625,1,9763
accuracy focus,118,29,3,8,2,0,1.434468916,0.615227709,0,9763
accuracy focus,118,29,3,8,2,0,1.556442833,0.427568709,1,9763
accuracy focus,118,30,3,2,4,0,1.078512875,0.615094083,0,9763
accuracy focus,118,30,3,8,1,0,1.347583125,0.555863042,1,9763
accuracy focus,118,31,3,6,1,0,5.01425825,0.587776834,0,9763
accuracy focus,118,31,3,8,3,0,0.832420417,0.48912,1,9763
accuracy focus,118,32,3,4,2,0,0.299296958,2.189663958,0,9763
accuracy focus,118,32,3,2,2,0,0.298476459,3.2437505,1,9763
accuracy focus,118,33,3,8,3,0,1.029504833,0.985965792,0,9763
accuracy focus,118,33,3,8,4,0,0.944745166,0.823576041,1,9763
accuracy focus,118,34,3,3,1,1,1.098317125,0.391453666,0,9763
accuracy focus,118,34,3,5,1,0,0.872824083,0.537062208,1,9763
accuracy focus,118,35,3,3,4,1,1.832766792,0.7345235,0,9763
accuracy focus,118,35,3,3,4,1,0.861645209,0.355107125,1,9763
accuracy focus,118,36,3,4,1,0,1.651863167,0.3818305,0,9763
accuracy focus,118,36,3,3,2,1,1.022617542,0.746060666,1,9763
accuracy focus,118,37,3,6,1,0,9.527197,0.905815167,0,9763
accuracy focus,118,37,3,5,1,0,4.201184333,0.727562583,1,9763
accuracy focus,118,38,3,8,3,0,1.013980417,0.570254709,0,9763
accuracy focus,118,38,3,3,4,1,1.086332042,0.254959833,1,9763
accuracy focus,118,39,3,8,2,0,1.624828375,0.321786792,0,9763
accuracy focus,118,39,3,5,4,0,1.169494625,0.420929917,1,9763
accuracy focus,118,40,3,3,3,1,0.969857792,0.724844917,0,9763
accuracy focus,118,40,3,3,4,1,0.902657042,0.255045375,1,9763
accuracy focus,118,41,3,3,2,1,1.173249791,0.136548,0,9763
accuracy focus,118,41,3,3,4,1,1.046588167,0.186361084,1,9763
accuracy focus,118,42,3,2,4,0,0.834022916,0.152990833,0,9763
accuracy focus,118,42,3,3,4,1,0.862821584,0.283115584,1,9763
accuracy focus,118,43,3,5,2,0,1.405133166,0.304329375,0,9763
accuracy focus,118,43,3,8,2,0,0.694761125,0.47434725,1,9763
accuracy focus,118,44,3,5,4,0,0.804455583,0.397028167,0,9763
accuracy focus,118,44,3,6,1,0,1.590697708,0.39464725,1,9763
accuracy focus,118,45,3,5,4,0,1.026031667,0.409273875,0,9763
accuracy focus,118,45,3,3,4,1,0.67264625,0.283229083,1,9763
accuracy focus,118,46,3,8,2,0,0.901609042,0.555295375,0,9763
accuracy focus,118,46,3,8,4,0,0.549663375,0.21602975,1,9763
accuracy focus,118,47,3,3,3,1,0.877124459,0.728119542,0,9763
accuracy focus,118,47,3,3,4,1,0.8112355,0.193211708,1,9763
accuracy focus,118,48,3,2,2,0,1.346649,1.142085792,0,9763
accuracy focus,118,48,3,5,2,0,1.977143792,1.9071565,1,9763
accuracy focus,118,49,3,3,2,1,1.102042416,0.74541325,0,9763
accuracy focus,118,49,3,6,1,0,2.104729417,0.503277542,1,9763
accuracy focus,118,50,3,5,1,0,1.412652167,1.498340208,0,9763
accuracy focus,118,50,3,3,4,1,1.137559,0.283663083,1,9763
accuracy focus,118,51,3,6,1,0,2.146195583,0.74314075,0,9763
accuracy focus,118,51,3,3,4,1,1.22364225,0.95539325,1,9763
accuracy focus,118,52,3,4,1,0,0.901561666,0.757733041,0,9763
accuracy focus,118,52,3,1,1,0,0.834149292,0.193090334,1,9763
accuracy focus,118,53,3,1,4,0,0.923675125,0.217756833,0,9763
accuracy focus,118,53,3,3,4,1,0.770248292,0.201111416,1,9763
accuracy focus,118,54,3,3,1,1,1.235487792,0.648579417,0,9763
accuracy focus,118,54,3,3,2,1,0.755728083,0.714127542,1,9763
accuracy focus,118,55,3,8,2,0,0.867915333,1.3364475,0,9763
accuracy focus,118,55,3,3,1,1,1.500734417,0.327664708,1,9763
accuracy focus,118,56,3,6,2,0,2.812587542,1.542532208,0,9763
accuracy focus,118,56,3,3,2,1,0.90179725,0.40904,1,9763
accuracy focus,118,57,3,8,1,0,1.6028945,0.728978333,0,9763
accuracy focus,118,57,3,3,2,1,1.477437125,0.311678458,1,9763
accuracy focus,118,58,3,3,4,1,0.868963,0.204053,0,9763
accuracy focus,118,58,3,6,4,0,1.374601083,0.312358125,1,9763
accuracy focus,118,59,3,3,2,1,0.901571208,0.617582416,0,9763
accuracy focus,118,59,3,6,2,0,1.050529667,0.825542958,1,9763
accuracy focus,118,60,3,1,1,0,1.457580292,0.431337083,0,9763
accuracy focus,118,60,3,8,2,0,1.978696292,0.53719925,1,9763
accuracy focus,119,1,7,7,4,1,1.103128833,0.347927292,0,9789
accuracy focus,119,1,7,8,3,0,0.732937167,0.5376975,1,9789
accuracy focus,119,2,7,1,1,0,1.307212458,0.235354333,0,9789
accuracy focus,119,2,7,7,4,1,0.954493458,0.329819333,1,9789
accuracy focus,119,3,7,7,4,1,0.775156292,0.375488375,0,9789
accuracy focus,119,3,7,7,2,1,1.028889042,0.756955958,1,9789
accuracy focus,119,4,7,7,4,1,1.28916775,0.314397583,0,9789
accuracy focus,119,4,7,2,4,0,0.69506825,0.488652375,1,9789
accuracy focus,119,5,7,7,4,1,1.194868334,0.256094417,0,9789
accuracy focus,119,5,7,4,4,0,0.62279225,0.497663917,1,9789
accuracy focus,119,6,7,4,4,0,0.895509917,0.156185833,0,9789
accuracy focus,119,6,7,4,3,0,0.873334125,0.330677958,1,9789
accuracy focus,119,7,7,1,1,0,3.486014667,0.480347375,0,9789
accuracy focus,119,7,7,7,4,1,1.626526083,0.438007583,1,9789
accuracy focus,119,8,7,7,3,1,1.3491305,1.812667417,0,9789
accuracy focus,119,8,7,7,4,1,0.681622625,0.612268875,1,9789
accuracy focus,119,9,7,7,4,1,1.038714917,0.726423875,0,9789
accuracy focus,119,9,7,7,2,1,0.925462833,1.908662375,1,9789
accuracy focus,119,10,7,2,4,0,0.967313334,0.330700667,0,9789
accuracy focus,119,10,7,2,4,0,0.791268709,0.202473042,1,9789
accuracy focus,119,11,7,7,4,1,0.918642042,0.289269083,0,9789
accuracy focus,119,11,7,7,4,1,0.80585575,0.474761833,1,9789
accuracy focus,119,12,7,7,4,1,0.712832042,0.235298333,0,9789
accuracy focus,119,12,7,4,2,0,0.842537417,0.313534083,1,9789
accuracy focus,119,13,7,8,3,0,1.031036667,0.537162834,0,9789
accuracy focus,119,13,7,7,4,1,0.928022125,0.270427334,1,9789
accuracy focus,119,14,7,7,3,1,1.043770875,0.700631958,0,9789
accuracy focus,119,14,7,5,3,0,1.3125715,0.553043834,1,9789
accuracy focus,119,15,7,7,1,1,2.457794917,5.662180084,0,9789
accuracy focus,119,15,7,7,4,1,0.935728541,0.883108209,1,9789
accuracy focus,119,16,7,7,2,1,0.858062709,0.759423,0,9789
accuracy focus,119,16,7,8,3,0,0.873469875,0.555178208,1,9789
accuracy focus,119,17,7,4,4,0,0.935042583,0.281857,0,9789
accuracy focus,119,17,7,8,2,0,0.797833375,0.425534292,1,9789
accuracy focus,119,18,7,7,2,1,1.004891042,1.031805292,0,9789
accuracy focus,119,18,7,6,3,0,1.205910291,0.402726875,1,9789
accuracy focus,119,19,7,5,2,0,2.647881792,0.53442525,0,9789
accuracy focus,119,19,7,6,2,0,2.444808542,0.501031291,1,9789
accuracy focus,119,20,7,7,4,1,0.57698575,0.152707042,0,9789
accuracy focus,119,20,7,7,4,1,0.725887333,0.153260625,1,9789
accuracy focus,119,21,7,7,4,1,0.789839667,0.292549209,0,9789
accuracy focus,119,21,7,7,4,1,2.351595792,0.241854334,1,9789
accuracy focus,119,22,7,7,4,1,0.851449583,1.353421833,0,9789
accuracy focus,119,22,7,7,4,1,0.768422875,1.056289458,1,9789
accuracy focus,119,23,7,7,3,1,0.953108041,0.3307985,0,9789
accuracy focus,119,23,7,7,1,1,1.12435375,0.202608833,1,9789
accuracy focus,119,24,7,7,4,1,1.851934958,0.378764333,0,9789
accuracy focus,119,24,7,7,4,1,1.805995291,0.345267959,1,9789
accuracy focus,119,25,7,4,4,0,1.472772541,0.231367292,0,9789
accuracy focus,119,25,7,7,1,1,0.800565333,1.149419583,1,9789
accuracy focus,119,26,7,7,4,1,0.779918917,0.151834166,0,9789
accuracy focus,119,26,7,7,4,1,1.046067208,0.825894542,1,9789
accuracy focus,119,27,7,6,3,0,2.067314584,0.495769666,0,9789
accuracy focus,119,27,7,7,2,1,0.987647917,0.467193541,1,9789
accuracy focus,119,28,7,7,3,1,1.877252708,0.92062975,0,9789
accuracy focus,119,28,7,2,3,0,1.644036375,0.377689958,1,9789
accuracy focus,119,29,7,2,1,0,2.531416875,1.512613125,0,9789
accuracy focus,119,29,7,7,2,1,0.885586125,1.322855291,1,9789
accuracy focus,119,30,7,7,1,1,1.482570541,1.043403333,0,9789
accuracy focus,119,30,7,7,4,1,1.115424167,0.259797167,1,9789
accuracy focus,119,31,7,7,3,1,1.415190791,1.22619575,0,9789
accuracy focus,119,31,7,1,3,0,0.695050792,0.616885416,1,9789
accuracy focus,119,32,7,4,2,0,1.538686917,0.855272708,0,9789
accuracy focus,119,32,7,8,4,0,0.967216,0.152931083,1,9789
accuracy focus,119,33,7,7,4,1,0.909875583,0.616897917,0,9789
accuracy focus,119,33,7,7,4,1,0.808861708,0.729412209,1,9789
accuracy focus,119,34,7,8,1,0,1.52477825,0.231838167,0,9789
accuracy focus,119,34,7,7,2,1,0.811206208,0.58467775,1,9789
accuracy focus,119,35,7,7,4,1,1.017712167,0.405651708,0,9789
accuracy focus,119,35,7,7,4,1,0.767693875,0.343283,1,9789
accuracy focus,119,36,7,7,4,1,1.240537375,0.652928459,0,9789
accuracy focus,119,36,7,7,3,1,0.775552334,0.881559959,1,9789
accuracy focus,119,37,7,7,1,1,3.351295,1.607847292,0,9789
accuracy focus,119,37,7,7,4,1,1.776010125,0.840044292,1,9789
accuracy focus,119,38,7,7,4,1,1.639014875,0.538368125,0,9789
accuracy focus,119,38,7,7,4,1,1.173178667,0.174145167,1,9789
accuracy focus,119,39,7,6,2,0,1.175835791,2.140695125,0,9789
accuracy focus,119,39,7,7,4,1,0.666226167,0.335044458,1,9789
accuracy focus,119,40,7,7,4,1,0.811905375,0.327635834,0,9789
accuracy focus,119,40,7,7,4,1,0.895322625,0.400628,1,9789
accuracy focus,119,41,7,2,4,0,0.947610042,0.170201167,0,9789
accuracy focus,119,41,7,7,4,1,1.153033625,0.136635084,1,9789
accuracy focus,119,42,7,7,4,1,0.654427875,0.156580417,0,9789
accuracy focus,119,42,7,7,4,1,0.689988,0.186173334,1,9789
accuracy focus,119,43,7,7,3,1,0.872111167,0.460889875,0,9789
accuracy focus,119,43,7,2,3,0,0.924841209,0.302134042,1,9789
accuracy focus,119,44,7,7,3,1,0.791963625,0.658904333,0,9789
accuracy focus,119,44,7,7,1,1,0.718801209,0.586277292,1,9789
accuracy focus,119,45,7,2,3,0,0.885307917,0.504475917,0,9789
accuracy focus,119,45,7,4,4,0,0.854423625,0.458092709,1,9789
accuracy focus,119,46,7,7,4,1,0.820678417,0.4421315,0,9789
accuracy focus,119,46,7,8,4,0,0.55743725,0.120102917,1,9789
accuracy focus,119,47,7,7,4,1,1.683517959,0.530622958,0,9789
accuracy focus,119,47,7,7,4,1,1.121680916,0.838046083,1,9789
accuracy focus,119,48,7,7,3,1,0.819967458,1.777635583,0,9789
accuracy focus,119,48,7,7,3,1,0.8133395,1.018181708,1,9789
accuracy focus,119,49,7,7,3,1,1.066984167,0.842565625,0,9789
accuracy focus,119,49,7,7,4,1,0.699507542,0.155080667,1,9789
accuracy focus,119,50,7,7,4,1,1.187971917,0.454457125,0,9789
accuracy focus,119,50,7,7,4,1,1.059256542,0.428416458,1,9789
accuracy focus,119,51,7,7,3,1,1.033608917,1.688438375,0,9789
accuracy focus,119,51,7,7,4,1,1.049391791,0.887457708,1,9789
accuracy focus,119,52,7,7,2,1,1.194854125,0.396643958,0,9789
accuracy focus,119,52,7,7,4,1,0.569745625,0.132549291,1,9789
accuracy focus,119,53,7,7,4,1,0.657743834,0.122804625,0,9789
accuracy focus,119,53,7,7,4,1,0.876951333,0.330580833,1,9789
accuracy focus,119,54,7,7,3,1,0.815500542,0.438318667,0,9789
accuracy focus,119,54,7,7,2,1,1.286153375,0.438363625,1,9789
accuracy focus,119,55,7,7,2,1,2.554186125,0.515085292,0,9789
accuracy focus,119,55,7,2,1,0,1.090327208,0.206489625,1,9789
accuracy focus,119,56,7,7,2,1,0.970359833,0.494251417,0,9789
accuracy focus,119,56,7,4,1,0,0.794693208,0.146072667,1,9789
accuracy focus,119,57,7,7,4,1,1.036546833,0.263068417,0,9789
accuracy focus,119,57,7,7,4,1,0.765798667,0.216098417,1,9789
accuracy focus,119,58,7,7,4,1,1.424363375,0.407827583,0,9789
accuracy focus,119,58,7,7,4,1,0.696111333,0.120892375,1,9789
accuracy focus,119,59,7,7,3,1,0.981697,1.737824667,0,9789
accuracy focus,119,59,7,7,3,1,0.953432833,0.651452666,1,9789
accuracy focus,119,60,7,8,2,0,1.172044,0.693733167,0,9789
accuracy focus,119,60,7,7,4,1,0.766295125,1.68225125,1,9789
accuracy focus,120,1,8,8,2,1,1.1109245,0.763464583,0,9864
accuracy focus,120,1,8,8,4,1,0.705322792,0.215294875,1,9864
accuracy focus,120,2,8,8,1,1,1.115984,0.360589458,0,9864
accuracy focus,120,2,8,8,4,1,0.782859625,0.201907458,1,9864
accuracy focus,120,3,8,7,2,0,0.737205083,0.17160825,0,9864
accuracy focus,120,3,8,6,4,0,1.039594333,0.603546208,1,9864
accuracy focus,120,4,8,8,2,1,1.063138583,0.217837125,0,9864
accuracy focus,120,4,8,2,1,0,0.735764375,0.2982415,1,9864
accuracy focus,120,5,8,2,4,0,0.840621167,0.250404625,0,9864
accuracy focus,120,5,8,3,4,0,1.101905875,0.266169,1,9864
accuracy focus,120,6,8,8,2,1,0.81744725,0.234958833,0,9864
accuracy focus,120,6,8,8,4,1,0.878262583,0.156432167,1,9864
accuracy focus,120,7,8,8,4,1,0.712086292,0.51219,0,9864
accuracy focus,120,7,8,6,4,0,1.331785958,0.528927042,1,9864
accuracy focus,120,8,8,8,4,1,0.827925458,0.384024292,0,9864
accuracy focus,120,8,8,8,2,1,0.983281541,0.527282125,1,9864
accuracy focus,120,9,8,8,3,1,1.600509042,0.860697416,0,9864
accuracy focus,120,9,8,8,4,1,1.001030458,0.433806584,1,9864
accuracy focus,120,10,8,8,4,1,1.107379083,0.441762375,0,9864
accuracy focus,120,10,8,8,3,1,1.439495083,0.809373125,1,9864
accuracy focus,120,11,8,8,4,1,0.487872208,0.48354275,0,9864
accuracy focus,120,11,8,8,4,1,0.832746,0.242809208,1,9864
accuracy focus,120,12,8,8,4,1,0.789109291,0.264749,0,9864
accuracy focus,120,12,8,7,2,0,0.66890825,0.264398583,1,9864
accuracy focus,120,13,8,8,4,1,0.8588975,0.192355042,0,9864
accuracy focus,120,13,8,8,4,1,0.70859025,0.151414708,1,9864
accuracy focus,120,14,8,2,2,0,1.693988584,0.56780625,0,9864
accuracy focus,120,14,8,8,4,1,0.862249709,0.349140834,1,9864
accuracy focus,120,15,8,8,4,1,1.059499625,1.258193292,0,9864
accuracy focus,120,15,8,7,1,0,0.930528292,0.524808625,1,9864
accuracy focus,120,16,8,6,1,0,2.102301208,0.665479542,0,9864
accuracy focus,120,16,8,8,4,1,0.839719709,0.681905458,1,9864
accuracy focus,120,17,8,8,2,1,1.479353333,0.586438875,0,9864
accuracy focus,120,17,8,7,1,0,1.065616,0.537246,1,9864
accuracy focus,120,18,8,3,3,0,0.308052834,0.210214917,0,9864
accuracy focus,120,18,8,8,4,1,1.608306958,0.416197667,1,9864
accuracy focus,120,19,8,6,3,0,1.053549709,0.480415875,0,9864
accuracy focus,120,19,8,6,2,0,2.297521334,0.201876666,1,9864
accuracy focus,120,20,8,6,4,0,0.686415959,0.118996291,0,9864
accuracy focus,120,20,8,8,4,1,0.719625708,0.145150167,1,9864
accuracy focus,120,21,8,8,2,1,1.211959667,0.232119875,0,9864
accuracy focus,120,21,8,7,1,0,1.052241417,1.412988333,1,9864
accuracy focus,120,22,8,6,4,0,1.514641791,1.395885042,0,9864
accuracy focus,120,22,8,3,4,0,1.01282725,0.483288167,1,9864
accuracy focus,120,23,8,3,2,0,1.049820167,0.248447584,0,9864
accuracy focus,120,23,8,8,1,1,1.329595791,0.216649208,1,9864
accuracy focus,120,24,8,8,4,1,0.848757542,0.144353417,0,9864
accuracy focus,120,24,8,8,4,1,0.792477375,0.257944625,1,9864
accuracy focus,120,25,8,7,2,0,1.397495084,2.575528333,0,9864
accuracy focus,120,25,8,5,2,0,1.12309675,3.229786125,1,9864
accuracy focus,120,26,8,8,4,1,0.859404417,0.117675208,0,9864
accuracy focus,120,26,8,3,2,0,1.605390875,0.394864167,1,9864
accuracy focus,120,27,8,8,2,1,1.890518292,2.78774625,0,9864
accuracy focus,120,27,8,8,4,1,0.871857,0.280039375,1,9864
accuracy focus,120,28,8,8,2,1,1.160525292,0.538096959,0,9864
accuracy focus,120,28,8,4,4,0,1.197160375,0.427755041,1,9864
accuracy focus,120,29,8,5,3,0,1.653067625,0.587520166,0,9864
accuracy focus,120,29,8,6,2,0,1.368968334,1.096803,1,9864
accuracy focus,120,30,8,1,1,0,1.322302625,0.8442705,0,9864
accuracy focus,120,30,8,8,4,1,0.853970625,0.287864958,1,9864
accuracy focus,120,31,8,6,2,0,1.452104917,0.761190583,0,9864
accuracy focus,120,31,8,1,3,0,0.824159667,0.407424375,1,9864
accuracy focus,120,32,8,5,3,0,3.172107542,0.2009715,0,9864
accuracy focus,120,32,8,7,4,0,1.001483375,0.231071625,1,9864
accuracy focus,120,33,8,8,4,1,1.31604175,0.566643625,0,9864
accuracy focus,120,33,8,8,4,1,0.760964792,0.743994,1,9864
accuracy focus,120,34,8,1,1,0,0.838445542,0.248545958,0,9864
accuracy focus,120,34,8,5,1,0,0.991079333,0.779869792,1,9864
