Sub_id,Stimulus,Response,Correct,Confidence,RT decision,RT confidence,Condition,Noise Level
45,5,5,1,4,0.352,0.213,1,0.94
45,5,5,1,4,0.416,0.206,1,0.94
45,6,6,1,4,0.364,0.198,1,0.95
45,7,5,0,4,0.519,0.428,1,0.96
45,8,7,0,4,1.218,0.156,1,0.95
45,7,7,1,4,0.77,0.295,1,0.94
45,8,8,1,4,0.603,0.352,1,0.94
45,8,7,0,4,0.868,0.534,1,0.95
45,5,5,1,4,0.567,0.211,1,0.94
45,5,5,1,4,0.232,0.194,1,0.94
45,7,7,1,4,0.434,0.163,1,0.95
45,5,5,1,4,0.788,0.163,1,0.96
45,5,6,0,4,0.494,0.151,1,0.97
45,5,5,1,1,0.639,1.765,1,0.96
45,8,5,0,1,2.249,0.533,1,0.96
45,7,7,1,4,0.748,0.201,1,0.95
45,7,7,1,4,0.791,0.25,1,0.95
45,7,7,1,4,0.328,0.178,1,0.96
45,6,5,0,4,0.729,0.168,1,0.97
45,6,5,0,1,1.664,0.156,1,0.96
45,7,7,1,1,0.741,0.254,1,0.95
45,8,8,1,2,0.569,0.558,1,0.95
45,6,6,1,4,1.485,0.397,1,0.96
45,5,5,1,4,0.922,0.169,1,0.97
45,7,5,0,1,1.642,0.387,1,0.98
45,5,5,1,1,0.535,0.211,1,0.97
45,5,5,1,4,1.608,0.307,1,0.97
45,7,6,0,2,1.005,0.335,1,0.98
45,5,5,1,1,1.044,0.774,1,0.97
45,8,8,1,1,0.671,0.297,1,0.97
45,8,7,0,1,1.085,0.261,1,0.98
45,8,7,0,1,0.734,0.32,1,0.97
45,5,5,1,1,0.973,0.251,1,0.96
45,5,5,1,1,1.287,0.238,1,0.96
45,8,5,0,1,0.654,0.206,1,0.97
45,7,5,0,1,1.757,0.43,1,0.95
45,6,6,1,4,0.597,0.198,1,0.94
45,6,6,1,4,0.399,0.167,1,0.94
45,5,6,0,4,0.414,0.152,1,0.95
45,5,5,1,4,0.471,0.159,1,0.96
45,8,8,1,4,0.612,0.136,1,0.95
45,6,6,1,4,0.645,0.187,1,0.95
45,8,7,0,4,0.749,0.289,1,0.96
45,7,7,1,4,0.653,0.137,1,0.97
45,7,7,1,4,0.269,0.184,1,0.96
45,8,6,0,4,0.663,0.173,1,0.96
45,5,5,1,4,0.513,0.121,1,0.95
45,7,7,1,4,0.522,0.144,1,0.95
45,7,7,1,4,0.678,0.167,1,0.96
45,5,5,1,1,0.591,0.147,1,0.95
45,6,5,0,1,0.429,0.126,1,0.95
45,7,6,0,2,0.901,0.442,1,0.96
45,7,7,1,4,0.417,0.287,1,0.95
45,7,7,1,4,0.453,0.234,1,0.94
45,7,6,0,1,0.457,0.164,1,0.93
45,5,6,0,1,1.854,0.175,1,0.93
45,5,5,1,1,1.04,0.113,1,0.94
45,8,7,0,1,0.491,0.154,1,0.95
45,8,8,1,1,0.644,0.167,1,0.96
45,7,5,0,4,0.667,0.134,1,0.95
45,5,5,1,4,0.359,0.242,1,0.95
45,7,7,1,4,0.468,0.15,1,0.94
45,6,6,1,4,0.36,0.137,1,0.94
45,5,5,1,1,0.574,0.191,1,0.95
45,5,8,0,4,0.557,0.135,1,0.94
45,8,7,0,4,0.456,0.141,1,0.94
45,6,7,0,4,0.441,0.135,1,0.95
45,8,8,1,4,0.479,0.116,1,0.96
45,6,8,0,4,0.54,0.205,1,0.95
45,5,5,1,4,0.523,0.127,1,0.95
45,8,8,1,4,0.493,0.126,1,0.96
45,7,8,0,4,2.52,0.166,1,0.95
45,8,8,1,4,0.482,0.118,1,0.95
45,6,6,1,4,0.512,0.062,1,0.96
45,8,8,1,4,0.474,0.16,1,0.97
45,6,6,1,4,0.542,0.164,1,0.96
45,8,5,0,1,0.773,0.157,1,0.95
45,5,5,1,4,0.399,0.118,1,0.94
45,8,8,1,4,0.795,0.128,1,0.94
45,6,6,1,4,0.536,0.069,1,0.95
45,6,5,0,1,0.492,0.135,1,0.94
45,7,7,1,4,0.725,0.13,1,0.93
45,7,5,0,1,0.45,0.102,1,0.93
45,8,8,1,4,0.631,0.146,1,0.94
45,6,6,1,4,0.581,0.141,1,0.95
45,7,7,1,1,0.708,0.124,1,0.96
45,7,7,1,4,0.993,0.216,1,0.97
45,6,5,0,1,0.904,0.104,1,0.96
45,8,8,1,4,0.749,0.199,1,0.96
45,8,6,0,1,0.808,0.156,1,0.97
45,8,5,0,2,2.36,0.443,1,0.96
45,6,6,1,4,0.702,0.124,1,0.95
45,5,5,1,1,0.45,0.168,1,0.94
45,8,8,1,4,0.788,0.141,1,0.94
45,7,7,1,4,0.506,0.167,1,0.93
45,8,7,0,1,1.59,0.393,1,0.92
45,8,7,0,1,0.591,0.228,1,0.92
45,5,6,0,1,0.273,0.172,1,0.93
45,5,5,1,4,0.664,0.264,1,0.94
45,6,6,1,4,0.454,0.202,1,0.95
45,8,6,0,4,0.594,0.194,1,0.94
45,5,5,1,4,0.625,0.123,1,0.93
45,6,7,0,4,0.497,0.144,1,0.92
45,8,8,1,4,0.331,0.142,1,0.91
45,8,6,0,3,0.522,0.993,1,0.91
45,5,5,1,4,0.366,0.234,1,0.92
45,5,5,1,4,0.287,0.148,1,0.93
45,7,7,1,4,0.4,0.146,1,0.94
45,5,6,0,1,0.595,0.669,1,0.95
45,8,8,1,4,0.496,1.158,1,0.96
45,6,6,1,4,0.377,0.125,1,0.95
45,6,6,1,4,0.289,0.128,1,0.95
45,5,6,0,4,0.332,0.133,1,0.96
45,5,7,0,4,0.547,0.101,1,0.97
45,7,5,0,1,1.244,1.106,1,0.96
45,7,7,1,4,0.489,0.159,1,0.95
45,6,6,1,4,0.249,0.167,1,0.94
45,6,6,1,4,0.32,0.137,1,0.94
45,8,7,0,4,0.381,0.141,1,0.95
45,6,6,1,4,0.694,0.131,1,0.96
45,6,6,1,4,0.392,0.132,1,0.95
45,8,8,1,4,0.704,0.144,1,0.95
45,5,5,1,4,1.266,0.208,1,0.96
45,7,5,0,4,0.964,0.136,1,0.95
45,7,7,1,4,0.409,0.148,1,0.95
45,5,6,0,4,0.606,0.108,1,0.96
45,6,8,0,4,0.524,0.195,1,0.97
45,7,7,1,4,0.422,0.128,1,0.98
45,7,7,1,4,0.335,0.149,1,0.97
45,6,5,0,1,1.384,0.639,1,0.97
45,5,6,0,1,0.403,0.954,1,0.96
45,7,7,1,4,0.589,0.257,1,0.96
45,8,8,1,4,0.438,0.17,1,0.97
45,6,6,1,4,0.84,3.676,1,0.96
45,7,7,1,4,0.713,0.119,1,0.95
45,5,5,1,1,0.918,0.171,1,0.99
45,8,8,1,1,0.733,0.222,1,0.99
45,5,5,1,4,1.034,0.237,1,0.99
45,5,5,1,4,0.568,0.19,1,0.99
45,5,6,0,2,1.523,0.169,1,0.99
45,7,5,0,4,0.843,0.322,1,0.99
45,6,6,1,4,0.76,0.137,1,0.98
45,8,8,1,4,0.545,0.12,1,0.98
45,7,5,0,1,0.841,0.187,1,0.99
45,5,5,1,4,0.651,0.257,1,0.99
45,7,7,1,4,0.672,0.188,1,0.99
45,7,5,0,4,0.616,0.192,1,0.99
45,5,5,1,4,0.474,0.123,1,0.98
45,8,8,1,4,0.487,0.153,1,0.98
45,8,5,0,4,0.41,0.128,1,0.99
45,6,6,1,4,0.485,0.163,1,0.98
45,7,7,1,4,0.438,0.121,1,0.98
45,5,6,0,4,0.658,0.117,1,0.99
45,6,6,1,4,0.481,0.096,1,0.99
45,7,7,1,4,0.76,0.11,1,0.99
45,7,5,0,4,0.97,0.082,1,0.99
45,7,6,0,1,0.542,0.825,1,0.99
45,7,7,1,4,0.242,0.117,1,0.98
45,6,6,1,4,0.427,0.07,1,0.97
45,5,5,1,4,0.41,0.111,1,0.97
45,7,7,1,4,0.592,0.069,1,0.96
45,5,6,0,4,0.44,0.066,1,0.95
45,7,7,1,4,0.556,0.127,1,0.94
45,6,6,1,4,0.516,0.108,1,0.94
45,5,5,1,4,1.089,0.131,1,0.95
45,6,5,0,1,0.546,0.306,1,0.96
45,5,5,1,1,0.458,0.124,1,0.97
45,8,5,0,1,0.471,0.085,1,0.98
45,8,5,0,1,0.497,0.094,1,0.97
45,5,5,1,4,0.865,0.061,1,0.97
45,6,6,1,4,0.303,0.077,1,0.98
45,5,6,0,4,0.426,0.093,1,0.99
45,8,7,0,4,0.49,0.294,1,0.99
45,6,6,1,4,0.562,0.097,1,0.99
45,6,6,1,4,0.776,0.082,1,0.98
45,7,7,1,4,2.484,0.346,1,0.98
45,6,6,1,4,0.35,0.075,1,0.97
45,8,6,0,4,0.437,0.057,1,0.97
45,8,6,0,4,0.554,0.064,1,0.98
45,8,8,1,4,0.417,0.057,1,0.97
45,5,6,0,4,0.6,0.162,1,0.96
45,5,5,1,4,0.384,0.081,1,0.96
45,7,7,1,4,0.466,0.059,1,0.95
45,5,7,0,4,0.677,0.184,1,0.95
45,5,5,1,4,0.869,0.926,1,0.96
45,8,6,0,4,0.689,0.18,1,0.97
45,8,8,1,4,0.443,0.168,1,0.98
45,8,8,1,4,0.386,0.128,1,0.99
45,5,5,1,4,0.636,0.123,1,0.98
45,7,8,0,4,1.855,0.146,1,0.98
45,5,5,1,4,0.565,0.141,1,0.97
45,5,5,1,4,0.631,0.115,1,0.97
45,5,6,0,4,0.443,0.154,1,0.98
45,6,6,1,4,0.316,0.088,1,0.99
45,7,7,1,4,0.48,0.086,1,0.98
45,8,8,1,4,0.597,0.161,1,0.97
45,7,7,1,4,0.849,0.124,1,0.96
45,7,5,0,4,0.592,0.133,1,0.96
45,6,6,1,4,0.398,0.09,1,0.95
45,8,6,0,4,0.516,0.12,1,0.95
45,8,8,1,4,0.478,0.113,1,0.96
45,6,6,1,4,0.324,0.099,1,0.95
45,6,6,1,4,0.442,0.075,1,0.95
45,7,5,0,4,0.628,0.166,1,0.96
45,5,6,0,4,0.657,0.101,1,0.97
45,8,7,0,4,0.383,0.118,1,0.98
45,5,5,1,4,0.663,0.091,1,0.99
45,7,5,0,4,0.411,0.101,1,0.98
45,5,6,0,4,0.958,0.087,1,0.97
45,8,8,1,4,0.454,0.117,1,0.96
45,7,7,1,4,0.403,0.111,1,0.96
45,7,7,1,4,0.459,0.081,1,0.95
45,6,6,1,4,0.538,0.086,1,0.95
45,6,6,1,4,0.435,0.086,1,0.96
45,5,5,1,4,0.432,0.124,1,0.97
45,6,6,1,4,1.017,0.152,1,0.98
45,8,5,0,4,0.523,0.125,1,0.99
45,8,8,1,4,0.44,0.106,1,0.98
45,8,8,1,4,0.35,0.113,1,0.97
45,5,5,1,1,0.554,0.362,1,0.97
45,7,5,0,1,0.375,0.144,1,0.98
45,6,5,0,1,0.314,0.126,1,0.97
45,5,5,1,1,0.364,0.109,1,0.96
45,8,6,0,1,0.295,0.121,1,0.96
45,7,5,0,1,0.454,0.212,1,0.97
45,6,6,1,4,0.479,0.291,1,0.98
45,5,5,1,4,0.364,0.517,1,0.97
45,6,6,1,4,0.455,2.077,1,0.97
45,6,6,1,4,0.494,0.115,1,0.98
45,5,5,1,4,0.566,0.274,1,0.97
45,5,6,0,4,0.555,0.081,1,0.96
45,7,5,0,1,0.477,0.379,1,0.96
45,6,6,1,1,0.584,0.44,1,0.97
45,8,6,0,4,0.832,0.308,1,0.96
45,8,5,0,1,0.919,0.127,1,0.96
45,7,6,0,1,1.362,0.699,1,0.94
45,8,8,1,1,2.169,0.514,1,0.94
45,6,6,1,4,0.538,0.218,1,0.95
45,6,5,0,1,0.354,0.535,1,0.96
45,8,8,1,4,0.407,0.183,1,0.97
45,7,7,1,4,0.277,0.186,1,0.96
45,6,6,1,4,0.335,0.122,1,0.95
45,8,8,1,4,0.346,0.14,1,0.95
45,5,5,1,1,0.51,0.156,1,0.96
45,6,5,0,1,0.464,0.141,1,0.95
45,6,5,0,1,0.326,0.126,1,0.95
45,5,6,0,4,0.992,0.38,1,0.96
45,5,6,0,4,0.506,0.103,1,0.95
45,5,8,0,4,0.409,0.145,1,0.95
45,7,7,1,4,0.517,0.146,1,0.96
45,8,8,1,4,0.36,0.148,1,0.95
45,6,6,1,4,0.336,0.111,1,0.95
45,5,5,1,4,0.342,0.105,1,0.96
45,5,5,1,1,0.502,0.191,1,0.95
45,7,7,1,1,0.462,0.266,1,0.95
45,7,5,0,1,0.752,0.149,1,0.96
45,6,6,1,1,0.285,0.152,1,0.95
45,5,7,0,1,0.05,0.116,1,0.94
45,7,5,0,1,0.667,0.403,1,0.94
45,8,6,0,3,0.564,0.509,1,0.95
45,8,8,1,4,0.677,0.19,1,0.96
45,7,7,1,4,0.566,0.238,1,0.97
45,7,7,1,4,0.345,0.191,1,0.96
45,7,7,1,4,0.164,0.153,1,0.96
45,6,5,0,4,0.503,0.171,1,0.97
45,8,8,1,4,0.454,0.178,1,0.98
45,6,5,0,1,0.528,0.713,1,0.97
45,6,6,1,4,0.53,0.168,1,0.97
45,5,5,1,4,0.409,0.349,1,0.96
45,5,5,1,1,0.5,0.403,1,0.95
45,8,6,0,1,0.263,0.214,1,0.95
45,5,7,0,1,0.061,0.163,1,0.96
45,7,6,0,1,0.352,0.71,1,0.95
45,6,6,1,4,0.366,0.212,1,0.94
45,7,7,1,4,0.299,0.165,1,0.94
45,6,7,0,4,0.627,0.217,1,0.95
45,7,7,1,4,0.697,0.41,1,0.96
45,7,7,1,4,0.296,0.155,1,0.97
45,6,6,1,4,0.424,0.133,1,0.96
45,7,6,0,1,0.446,1.332,1,0.95
45,5,6,0,1,0.506,0.764,1,0.95
45,5,7,0,1,0.802,0.636,1,0.94
45,6,6,1,4,0.416,0.831,1,0.94
45,8,8,1,4,0.493,0.176,1,0.95
45,8,8,1,4,0.451,0.104,1,0.94
45,6,6,1,4,0.441,0.57,1,0.94
45,8,5,0,4,1.378,0.285,1,0.93
45,8,8,1,4,0.525,0.141,1,0.93
45,8,5,0,1,0.589,0.235,1,0.94
45,6,6,1,4,0.356,0.126,1,0.95
45,6,6,1,4,0.282,0.184,1,0.94
45,6,7,0,4,0.463,0.173,1,0.94
45,5,5,1,4,0.468,0.198,1,0.95
45,5,5,1,4,0.444,0.258,1,0.94
45,5,5,1,4,0.928,0.179,1,0.94
45,8,6,0,4,0.906,0.214,1,0.95
45,6,6,1,4,0.544,0.162,1,0.96
45,7,7,1,4,0.712,0.181,1,0.97
45,7,6,0,4,0.433,0.1,1,0.96
45,5,5,1,4,0.402,0.116,1,0.96
45,7,7,1,4,0.529,0.12,1,0.95
45,8,5,0,4,0.443,0.131,1,0.95
45,8,8,1,4,0.363,0.134,1,0.96
45,6,6,1,4,0.337,0.142,1,0.97
45,8,8,1,1,0.703,0.764,1,0.96
45,8,7,0,1,0.583,0.235,1,0.95
45,6,6,1,1,0.501,0.339,1,0.94
45,6,6,1,1,0.886,0.445,1,0.94
45,6,5,0,1,0.598,0.414,1,0.93
45,8,5,0,1,0.428,0.165,1,0.92
45,8,8,1,1,0.685,0.209,1,0.92
45,7,7,1,1,0.362,0.193,1,0.93
45,5,5,1,4,1.163,0.366,1,0.94
45,5,5,1,1,1.288,0.223,1,0.95
45,6,5,0,1,0.452,0.181,1,0.96
45,6,5,0,1,0.491,0.162,1,0.97
45,7,7,1,4,0.429,0.275,1,0.98
45,5,5,1,4,0.511,0.193,1,0.97
45,5,5,1,1,0.431,0.177,1,0.97
45,7,6,0,1,0.341,0.172,1,0.98
45,5,7,0,1,0.372,0.184,1,0.99
45,8,8,1,1,0.224,0.255,1,0.98
45,5,5,1,4,0.715,0.16,1,0.97
45,8,6,0,1,0.537,0.217,1,0.97
45,6,5,0,1,0.334,0.191,1,0.96
45,8,7,0,4,0.234,0.151,1,0.95
45,7,7,1,4,0.334,0.168,1,0.95
45,6,6,1,3,0.487,0.158,1,0.96
45,6,6,1,4,0.347,0.24,1,0.97
45,8,8,1,1,0.545,0.375,1,0.98
45,5,5,1,1,0.993,0.254,1,0.99
45,8,5,0,1,0.289,0.196,1,0.98
45,8,6,0,2,0.338,0.179,1,0.97
45,7,7,1,1,1.425,0.246,1,0.97
45,7,7,1,4,0.384,0.234,1,0.96
46,7,7,1,3,1.302,0.359,1,0.84
46,8,8,1,2,1.267,0.509,1,0.85
46,6,6,1,1,1.899,0.919,1,0.86
46,8,5,0,1,1.324,0.497,1,0.85
46,6,6,1,1,1.017,0.976,1,0.85
46,5,5,1,1,1.776,0.553,1,0.86
46,5,5,1,1,1.258,0.501,1,0.87
46,7,8,0,1,1.359,0.554,1,0.88
46,6,6,1,2,1.557,0.832,1,0.89
46,5,8,0,1,1.683,0.518,1,0.9
46,5,8,0,1,3.833,0.555,1,0.91
46,6,6,1,1,1.503,1.933,1,0.92
46,5,5,1,4,3.935,1.961,1,0.91
46,5,5,1,1,2.058,0.467,1,0.91
46,6,6,1,1,1.222,0.519,1,0.92
46,5,6,0,1,1.068,0.477,1,0.93
46,7,7,1,1,1.035,0.517,1,0.94
46,5,8,0,1,1.327,0.759,1,0.95
46,5,8,0,1,1.01,0.564,1,0.96
46,6,6,1,1,1.341,0.921,1,0.95
46,6,6,1,1,1.904,0.846,1,0.94
46,6,6,1,1,0.765,0.478,1,0.93
46,8,8,1,2,0.909,1.154,1,0.93
46,8,8,1,2,1.92,0.521,1,0.92
46,8,7,0,1,2.769,0.659,1,0.92
46,6,5,0,1,1.266,0.487,1,0.93
46,6,5,0,1,0.995,0.523,1,0.94
46,5,6,0,1,1.459,1.691,1,0.93
46,7,7,1,1,1.304,1.186,1,0.92
46,6,6,1,2,1.351,0.552,1,0.92
46,8,8,1,1,1.467,1.139,1,0.93
46,5,5,1,1,2.09,0.563,1,0.94
46,5,6,0,1,1.165,0.487,1,0.95
46,6,6,1,1,1.079,0.407,1,0.96
46,6,7,0,1,1.349,0.422,1,0.95
46,7,7,1,3,1.005,0.924,1,0.94
46,7,7,1,3,0.711,0.451,1,0.93
46,5,5,1,1,1.82,0.728,1,0.92
46,8,5,0,1,1.388,0.429,1,0.92
46,6,8,0,1,6.1,0.459,1,0.93
46,5,5,1,1,1.621,0.462,1,0.94
46,7,7,1,4,0.766,0.811,1,0.95
46,6,6,1,1,1.567,0.499,1,0.94
46,7,7,1,2,0.994,0.474,1,0.94
46,6,5,0,1,2.114,0.429,1,0.95
46,7,5,0,1,1.535,0.432,1,0.96
46,7,8,0,1,1.044,0.693,1,0.95
46,7,7,1,4,0.869,1.478,1,0.94
46,6,6,1,2,1.371,0.561,1,0.94
46,7,7,1,2,0.943,0.661,1,0.95
46,8,8,1,1,1.665,0.585,1,0.96
46,5,5,1,1,1.553,0.457,1,0.95
46,6,6,1,1,1.146,0.668,1,0.95
46,5,7,0,1,0.784,0.404,1,0.94
46,8,8,1,1,0.966,0.566,1,0.93
46,7,5,0,1,1.056,0.546,1,0.93
46,8,6,0,1,1.991,1.839,1,0.94
46,7,7,1,1,1.331,0.602,1,0.95
46,8,8,1,1,1.197,0.496,1,0.94
46,6,5,0,1,0.926,0.722,1,0.94
46,8,5,0,1,1.063,0.485,1,0.93
46,5,7,0,1,1.817,0.7,1,0.93
46,8,8,1,1,1.644,0.52,1,0.94
46,5,5,1,3,1.458,0.578,1,0.93
46,5,5,1,2,1.369,0.381,1,0.93
46,8,6,0,1,2.363,0.785,1,0.92
46,7,7,1,3,1.098,1.106,1,0.92
46,8,8,1,1,1.345,1.325,1,0.93
46,8,5,0,1,1.729,0.427,1,0.92
46,7,7,1,1,1.574,1.374,1,0.92
46,5,5,1,1,1.805,0.822,1,0.93
46,7,6,0,1,1.068,0.772,1,0.94
46,5,5,1,1,1.607,4.737,1,0.93
46,6,6,1,1,2.609,0.515,1,0.93
46,7,7,1,1,1.427,1.109,1,0.92
46,5,5,1,1,1.503,0.36,1,0.92
46,7,6,0,1,0.874,0.505,1,0.93
46,5,7,0,1,0.869,0.462,1,0.94
46,5,8,0,1,1.15,0.535,1,0.95
46,6,6,1,1,1.87,0.671,1,0.96
46,7,7,1,1,0.917,0.516,1,0.95
46,5,5,1,1,2.446,1.728,1,0.94
46,7,8,0,1,1.973,0.957,1,0.94
46,6,7,0,1,1.373,0.645,1,0.95
46,8,6,0,2,1.684,0.771,1,0.94
46,8,8,1,2,2.517,1.183,1,0.93
46,8,6,0,2,1.665,0.887,1,0.92
46,8,8,1,2,1.441,2.19,1,0.92
46,6,6,1,1,1.767,0.934,1,0.93
46,5,7,0,1,2.068,0.676,1,0.92
46,8,8,1,4,0.824,0.518,1,0.92
46,5,5,1,1,4.038,0.665,1,0.93
46,7,7,1,4,0.841,0.481,1,0.94
46,8,6,0,1,1.383,0.734,1,0.95
46,5,5,1,3,1.42,0.7,1,0.96
46,7,7,1,4,1.249,0.987,1,0.95
46,6,6,1,4,1.39,0.641,1,0.94
46,8,5,0,1,2.148,0.769,1,0.94
46,8,6,0,1,2.766,0.861,1,0.95
46,8,7,0,1,1.419,1.268,1,0.96
46,8,5,0,1,1.514,0.415,1,0.96
46,5,5,1,2,0.673,0.619,1,0.95
46,5,5,1,2,0.921,0.584,1,0.95
46,7,7,1,2,0.643,0.92,1,0.94
46,5,5,1,2,0.984,0.569,1,0.94
46,8,8,1,1,2.536,0.6,1,0.93
46,6,5,0,1,1.078,0.559,1,0.93
46,7,7,1,2,0.706,0.706,1,0.94
46,8,6,0,1,1.453,1.729,1,0.95
46,6,6,1,3,1.311,0.872,1,0.96
46,6,6,1,2,1.219,0.755,1,0.95
46,6,6,1,1,2.053,1.426,1,0.95
46,8,7,0,1,1.246,0.475,1,0.96
46,6,6,1,2,0.774,1.406,1,0.97
46,5,5,1,4,1.454,1.113,1,0.98
46,7,7,1,1,1.556,0.53,1,0.97
46,7,7,1,1,1.282,0.619,1,0.96
46,7,5,0,1,1.623,0.752,1,0.96
46,8,5,0,1,3.201,0.754,1,0.97
46,7,7,1,1,1.176,0.419,1,0.96
46,7,5,0,1,1.482,0.416,1,0.96
46,5,5,1,3,0.734,0.876,1,0.97
46,5,5,1,2,1.738,0.483,1,0.98
46,8,5,0,1,1.511,0.443,1,0.99
46,7,7,1,1,0.774,0.562,1,0.99
46,6,6,1,3,0.789,0.429,1,0.99
46,8,5,0,1,1.644,1.394,1,0.99
46,5,6,0,1,1.281,1.585,1,0.98
46,5,6,0,1,1.715,0.546,1,0.98
46,7,7,1,2,1.148,0.673,1,0.97
46,8,7,0,1,3.399,1.141,1,0.97
46,5,6,0,1,1.654,0.369,1,0.96
46,6,6,1,3,0.683,1.229,1,0.96
46,5,5,1,1,1.879,0.402,1,0.97
46,5,5,1,2,0.561,0.895,1,0.98
46,7,7,1,4,0.8,0.634,1,0.99
46,6,6,1,4,0.988,1.348,1,0.98
46,6,6,1,4,1.601,0.581,1,0.97
46,8,5,0,1,1.687,0.444,1,0.96
46,8,8,1,1,1.497,0.595,1,0.96
46,7,7,1,1,0.902,0.692,1,0.95
46,6,6,1,2,0.836,1.283,1,0.95
46,8,7,0,1,1.867,0.893,1,0.96
46,7,7,1,1,1.329,0.456,1,0.97
46,7,7,1,1,1.163,0.561,1,0.98
46,8,5,0,1,2.215,0.588,1,0.99
46,7,5,0,1,2.174,0.786,1,0.99
46,8,7,0,1,1.109,0.716,1,0.98
46,8,6,0,1,1.221,0.599,1,0.98
46,7,5,0,1,3.094,0.416,1,0.99
46,7,7,1,2,0.841,0.76,1,0.98
46,8,8,1,2,0.933,1.053,1,0.98
46,5,5,1,2,1.862,1.188,1,0.99
46,6,8,0,1,1.444,2.136,1,0.99
46,6,6,1,3,1.793,0.863,1,0.99
46,5,5,1,3,1.791,1.906,1,0.98
46,8,8,1,2,1.199,0.713,1,0.97
46,5,6,0,2,3.071,1.41,1,0.96
46,6,6,1,2,1.222,1.757,1,0.96
46,7,7,1,1,1.845,0.687,1,0.95
46,8,5,0,1,1.673,0.256,1,0.94
46,5,6,0,1,1.424,0.592,1,0.94
46,6,6,1,3,0.54,0.829,1,0.95
46,5,6,0,1,2.369,0.539,1,0.94
46,7,7,1,2,0.807,0.95,1,0.94
46,8,6,0,1,3.984,0.745,1,0.95
46,5,5,1,3,1.402,1.281,1,0.96
46,8,8,1,4,0.601,0.526,1,0.97
46,7,7,1,4,0.513,0.557,1,0.96
46,6,6,1,4,0.788,0.749,1,0.95
46,8,8,1,2,1.065,1.075,1,0.95
46,6,6,1,1,1.453,2.037,1,0.94
46,6,5,0,1,3.026,0.482,1,0.94
46,6,6,1,3,0.639,0.864,1,0.95
46,6,8,0,1,1.51,0.82,1,0.96
46,7,7,1,4,0.92,0.59,1,0.97
46,5,5,1,1,2.29,1.145,1,0.98
46,7,7,1,3,0.708,0.538,1,0.99
46,8,7,0,1,1.997,0.463,1,0.99
46,5,5,1,1,1.045,0.434,1,0.98
46,8,6,0,1,1.905,0.635,1,0.97
46,8,6,0,1,1.492,0.687,1,0.96
46,8,7,0,1,1.293,0.646,1,0.96
46,7,7,1,4,1.096,1.129,1,0.97
46,6,6,1,4,0.813,0.52,1,0.98
46,7,7,1,4,0.675,0.476,1,0.99
46,8,8,1,4,0.817,0.714,1,0.99
46,7,7,1,1,3.496,0.726,1,0.98
46,7,7,1,2,0.76,1.906,1,0.97
46,7,5,0,1,1.666,0.619,1,0.96
46,6,6,1,1,1.399,1.175,1,0.96
46,6,7,0,1,1.899,0.935,1,0.97
46,6,8,0,1,0.771,0.646,1,0.98
46,6,6,1,2,2.345,1.8,1,0.99
46,5,6,0,2,2.605,0.731,1,0.99
46,5,5,1,2,1.432,0.672,1,0.99
46,6,5,0,1,10.288,0.84,1,0.99
46,8,7,0,1,1.132,0.583,1,0.99
46,7,7,1,4,0.872,1.551,1,0.98
46,5,5,1,4,1.18,0.594,1,0.97
46,5,5,1,1,1.473,0.408,1,0.93
46,5,6,0,1,0.679,0.415,1,0.92
46,8,7,0,1,0.478,0.43,1,0.92
46,7,7,1,1,0.793,0.781,1,0.93
46,5,8,0,1,0.82,0.583,1,0.94
46,8,5,0,1,1.015,0.558,1,0.95
46,6,7,0,1,1.373,0.643,1,0.96
46,8,8,1,3,1.351,0.65,1,0.95
46,5,8,0,1,2.219,1.398,1,0.95
46,7,7,1,3,0.76,0.581,1,0.94
46,6,6,1,4,0.671,0.692,1,0.94
46,7,7,1,1,1.484,0.441,1,0.95
46,7,7,1,1,1.004,0.408,1,0.96
46,8,5,0,1,1.457,0.666,1,0.95
46,5,5,1,2,0.867,0.886,1,0.95
46,8,8,1,1,1.385,0.973,1,0.96
46,7,7,1,2,0.708,0.719,1,0.97
46,7,7,1,1,0.887,1.079,1,0.98
46,8,6,0,1,1.16,0.583,1,0.97
46,8,5,0,1,1.06,0.423,1,0.96
46,5,5,1,1,0.965,0.38,1,0.96
46,8,6,0,1,0.643,0.419,1,0.95
46,5,5,1,1,1.618,1.987,1,0.95
46,7,7,1,1,0.884,0.815,1,0.96
46,7,7,1,1,0.706,0.479,1,0.95
46,5,6,0,1,1.354,0.726,1,0.95
46,6,5,0,1,2.853,0.574,1,0.96
46,5,5,1,1,1.242,0.531,1,0.95
46,5,5,1,2,1.086,0.567,1,0.94
46,7,6,0,1,1.582,0.694,1,0.93
46,7,7,1,1,1.637,0.956,1,0.93
46,6,6,1,2,0.743,1.008,1,0.92
46,6,7,0,1,1.69,0.665,1,0.91
46,8,7,0,1,1.052,0.47,1,0.91
46,5,8,0,1,2.197,0.53,1,0.92
46,5,5,1,2,1.001,0.713,1,0.93
46,7,7,1,4,0.936,0.468,1,0.94
46,5,7,0,1,5.004,0.688,1,0.95
46,6,6,1,4,0.989,0.503,1,0.96
46,5,5,1,4,0.99,0.452,1,0.95
46,6,6,1,2,1.056,0.858,1,0.95
46,8,8,1,2,1.131,1.208,1,0.96
46,5,5,1,3,0.97,0.909,1,0.97
46,5,7,0,1,1.241,0.663,1,0.96
46,7,8,0,1,0.952,0.479,1,0.96
46,5,5,1,2,0.933,0.516,1,0.97
